year,Blue,Green,NIR,Red,SWIR1,SWIR2,pixel_qa,site,lanform
2014,440.902,779.411,"2,207.58","1,377.20","3,573.94","2,811.54",322,noco,acc
2014,435.851,808.175,"2,297.35","1,423.19","3,588.43","2,795.69",334.916,noco,acc
2014,653.071,"1,032.20","2,467.46","1,640.32","3,650.94","2,921.13",66,noco,acc
2014,341.997,682.586,"1,973.47","1,185.12","3,152.25","2,448.82",66,noco,acc
2014,434.256,760.16,"2,213.45","1,358.67","3,634.51","2,771.85",322,noco,acc
2014,438.328,811.602,"2,291.53","1,402.70","3,640.25","2,823.72",66,noco,acc
2014,328.286,683.374,"2,017.83","1,204.37","3,218.55","2,520.24",66,noco,acc
2014,491.579,921.685,"2,554.20","1,612.74","4,078.01","3,108.23",330.94,noco,acc
2014,390.823,692.847,"2,081.90","1,291.35","3,437.03","2,681.79",322,noco,acc
2014,,,,,,,,noco,acc
2014,435.33,758.301,"2,216.07","1,350.59","3,649.66","2,804.94",322,noco,acc
2015,368.066,663.218,"2,029.03","1,213","3,380.56","2,440.83",322,noco,acc
2015,425.628,762.178,"2,088.19","1,282.56","3,329.68","2,519.53",66,noco,acc
2015,402.985,704.869,"2,134.42","1,230.10","3,403.62","2,558.54",322,noco,acc
2015,,,,,,,,noco,acc
2015,435.948,781.555,"2,181.28","1,264.88","3,227.42","2,409.58",66,noco,acc
2015,292.432,633.476,"1,934.07","1,101.60","3,012.42","2,329.41",66,noco,acc
2015,421.72,723.308,"2,172.42","1,295.19","3,480.14","2,705.45",322,noco,acc
2015,367.959,655.227,"1,999.47","1,199.70","3,273.50","2,463.34",322,noco,acc
2015,420.976,749.423,"2,076.02","1,261.51","3,248.79","2,496.93",66,noco,acc
2015,322.402,660.636,"1,947.30","1,159.42","3,064.09","2,320.43",66,noco,acc
2015,,,,,,,,noco,acc
2015,344.674,620.133,"1,936.36","1,092.81","3,124.81","2,239.79",322,noco,acc
2015,432.186,772.392,"2,170.32","1,274.76","3,350.97","2,544.06",66,noco,acc
2015,312.05,662.66,"1,975.20","1,145.25","3,067.37","2,357.26",66,noco,acc
2015,356.725,648.167,"1,932.03","1,153.82","3,177.78","2,298.61",322,noco,acc
2015,391.336,697.345,"1,949.74","1,142.97","3,050.28","2,230.69",66,noco,acc
2015,295.392,665.193,"1,996.49","1,183.95","3,169.34","2,441.71",66,noco,acc
2015,,,,,,,,noco,acc
2015,367.053,644.962,"1,899.56","1,154.07","3,134.58","2,406.20",322,noco,acc
2015,409.969,767.12,"2,121.46","1,288.14","3,336.64","2,567.51",66,noco,acc
2015,,,,,,,,noco,acc
2015,365.431,658.294,"1,960.36","1,164.28","3,193.97","2,332.38",322,noco,acc
2015,373.358,709.921,"1,985.85","1,170.05","3,079.86","2,322.85",66,noco,acc
2015,226.799,517.966,"1,679.34",834.018,"2,355.13","1,629.56",66,noco,acc
2015,310.737,565.806,"1,782.00",974.526,"2,731.83","1,974.55",322,noco,acc
2015,329.545,589.705,"1,802.49","1,022.48","2,821.91","2,134.09",322,noco,acc
2015,355.34,668.585,"1,907.52","1,062.83","2,796.97","2,105.59",66,noco,acc
2015,264.549,597.052,"1,844.19",988.04,"2,718.15","2,060.46",66,noco,acc
2015,202.07,298.408,806.127,456.305,"1,153.26",804.643,322,noco,acc
2015,319.539,575.631,"1,770.04",981.492,"2,690.75","2,022.79",322,noco,acc
2015,345.834,663.114,"1,942.74","1,056.76","2,805.56","2,111.97",66,noco,acc
2015,264.459,586.008,"1,829.18",948.019,"2,618.06","1,941.76",66,noco,acc
2015,320.466,612.285,"1,889.43","1,021.97","2,728.24","2,032.55",322,noco,acc
2015,233.106,497.922,"1,561.63",727.901,"2,113.81","1,491.28",66,noco,acc
2015,,,,,,,,noco,acc
2015,343.883,636.223,"1,910.18",928.818,"2,614.78","1,747.91",66,noco,acc
2015,212.709,419.231,"1,400.13",634.955,"1,908.00","1,304.50",322,noco,acc
2015,282.685,530.45,"1,614.18",714.389,"2,037.39","1,397.73",66,noco,acc
2015,212.776,478.652,"1,572.45",699.373,"1,991.66","1,394.17",66,noco,acc
2015,230.613,440.025,"1,461.42",660.176,"1,955.14","1,371.92",322,noco,acc
2015,,,,,,,,noco,acc
2015,353.886,723.637,"2,274.92","1,064.44","2,851.39","2,190.88",322,noco,acc
2015,234.812,482.602,"1,703.95",807.296,"2,316.54","1,726.05",322,noco,acc
2015,307.349,582.606,"1,841.47",831.297,"2,310.09","1,682.16",66,noco,acc
2015,230.212,542.626,"1,816.27",801.779,"2,297.65","1,692.08",66,noco,acc
2015,281.518,526.852,"1,787.04",804.097,"2,311.76","1,722.25",322,noco,acc
2015,270.997,521.517,"1,788.56",807.737,"2,299.32","1,676.24",322,noco,acc
2015,333.25,620.032,"1,925.41",875.511,"2,364.77","1,732.57",66,noco,acc
2015,,,,,,,,noco,acc
2015,264.911,521.001,"1,837.49",793.754,"2,257.37","1,629.63",322,noco,acc
2015,367.79,652.242,"1,963.31",901.258,"2,334.43","1,705.32",66,noco,acc
2015,282.88,599.297,"1,940.26",891.894,"2,373.00","1,777.14",66,noco,acc
2015,299.387,584.333,"1,996.81",907.542,"2,475.32","1,857.24",322,noco,acc
2015,293.658,575.598,"1,921.36",932.714,"2,522.75","1,881.71",322,noco,acc
2015,408.107,744.266,"2,164.99","1,115.64","2,801.81","2,126.78",66,noco,acc
2015,297.449,618.21,"1,922.91",964.799,"2,515.74","1,903.21",66,noco,acc
2015,342.773,640.953,"2,027.96","1,062.03","2,818.24","2,150.59",322,noco,acc
2015,349.784,643.297,"1,995.19","1,084.11","2,886.28","2,198.80",322,noco,acc
2015,459.549,808.75,"2,249.66","1,277.94","3,171.16","2,427.31",66,noco,acc
2015,326.553,695.528,"2,062.32","1,167.44","3,023.64","2,301.95",66,noco,acc
2015,381.71,705.269,"2,140.99","1,207.50","3,199.23","2,394.15",322,noco,acc
2015,,,,,,,,noco,acc
2015,420.606,774.091,"2,194.44","1,263.86","3,231.90","2,448.62",66,noco,acc
2015,360.019,709.852,"2,089.29","1,200.30","3,085.57","2,334.45",66,noco,acc
2015,,,,,,,,noco,acc
2015,405.537,735.831,"2,096.65","1,157.49","2,966.42","2,212.18",66,noco,acc
2015,357.149,728.099,"2,191.16","1,185.60","3,083.54","2,358.82",66,noco,acc
2015,404.809,742.486,"2,292.76","1,222.82","3,254.42","2,508.40",322,noco,acc
2015,359.136,688.356,"2,188.49","1,158.55","3,047.97","2,351.97",322,noco,acc
2015,451.234,851.051,"2,400.86","1,302.06","3,240.89","2,476.79",66,noco,acc
2015,367.259,746.665,"2,243.27","1,240.39","3,076.05","2,379.80",66,noco,acc
2015,404.306,686.464,"1,952.67","1,025.43","2,605.49","1,725.81",66,noco,acc
2015,349.303,707.93,"2,107.96","1,205.93","3,126.16","2,374.75",66,noco,acc
2015,407.192,756.384,"2,311.30","1,312.83","3,473.22","2,596.24",322,noco,acc
2015,368.019,658.47,"2,084.12","1,165.35","3,228.99","2,400.21",322,noco,acc
2015,438.29,804.928,"2,297.35","1,329.59","3,372.41","2,528.94",66,noco,acc
2016,369.935,665.429,"2,058.84","1,175.59","3,186.79","2,411.89",322,noco,acc
2016,424.886,781.752,"2,221.22","1,301.59","3,291.54","2,558.77",66,noco,acc
2016,305.585,666.864,"2,024.03","1,134.17","2,982.49","2,205.08",66,noco,acc
2016,401.097,763.85,"2,285.73","1,305.48","3,414.20","2,526.77",322,noco,acc
2016,364.235,666.493,"2,064.54","1,163.77","3,185.91","2,352.15",322,noco,acc
2016,672.568,"1,008.02","2,461.28","1,537.07","3,472.80","2,601.23",66,noco,acc
2016,380.5,699.879,"2,170.53","1,228.78","3,384.23","2,459.55",322,noco,acc
2016,358.917,651.848,"2,020.94","1,155.93","3,143.31","2,351.28",322,noco,acc
2016,,,,,,,,noco,acc
2016,318.786,714.694,"2,162.97","1,259.47","3,255.51","2,503.84",66,noco,acc
2016,384.059,703.443,"2,165.31","1,229.54","3,308.53","2,465.24",322,noco,acc
2016,338.651,658.016,"2,039.59","1,159.99","3,097.56","2,236.22",322,noco,acc
2016,429.327,788.677,"2,203.76","1,288.72","3,225.39","2,417.60",66,noco,acc
2016,752.181,"1,063.67","2,354.84","1,531.91","2,975.78","2,225.99",66,noco,acc
2016,360.587,675.59,"2,130.44","1,176.60","3,248.08","2,312.49",322,noco,acc
2016,330.163,630.818,"1,995.40","1,111.62","3,055.32","2,169.92",322,noco,acc
2016,303.841,700.228,"2,139.67","1,214.11","3,190.37","2,436.14",66,noco,acc
2016,363.505,674.112,"2,094.73","1,164.61","3,151.25","2,300.72",322,noco,acc
2016,,,,,,,,noco,acc
2016,277.263,626.726,"1,962.54","1,069.29","2,871.92","2,176.26",66,noco,acc
2016,325.978,628.526,"1,987.61","1,081.29","2,973.39","2,111.81",322,noco,acc
2016,328.117,643.997,"1,941.07","1,099.90","2,868.36","2,095.66",322,noco,acc
2016,574.812,817.123,"1,766.77","1,098.43","2,007.31","1,516.12",66,noco,acc
2016,288.787,644.966,"1,965.11","1,095.45","2,886.52","2,096.08",66,noco,acc
2016,329.036,613.101,"1,934.24","1,054.88","2,890.91","2,132.19",322,noco,acc
2016,,,,,,,,noco,acc
2016,383.701,644.029,"1,893.89",896.252,"2,356.93","1,469.60",66,noco,acc
2016,,,,,,,,noco,acc
2016,222.685,507.236,"1,739.62",709.889,"2,072.07","1,448.34",66,noco,acc
2016,243.118,491.88,"1,737.89",699.534,"2,083.30","1,442.68",322,noco,acc
2016,,,,,,,,noco,acc
2016,201.532,441.918,"1,719.47",555.2,"1,786.27","1,148.57",322,noco,acc
2016,173.743,466.151,"1,786.20",522.458,"1,546.72",902.898,66,noco,acc
2016,145.59,385.862,"1,604.29",447.399,"1,421.68",869.704,322,noco,acc
2016,173.091,433.87,"1,976.72",520.458,"1,748.32","1,079.86",66,noco,acc
2016,177.4,436.04,"1,862.07",489.119,"1,606.96","1,013.38",322,noco,acc
2016,146.033,390.488,"1,752.62",437.795,"1,451.06",879.145,322,noco,acc
2016,270.47,526.423,"1,897.95",579.089,"1,652.15","1,028.34",66,noco,acc
2016,200.291,498.198,"1,945.06",600.556,"1,805.97","1,156.24",66,noco,acc
2016,188.326,453.563,"1,939.57",528.215,"1,707.83","1,096.48",322,noco,acc
2016,186.603,450.36,"1,913.78",555.73,"1,745.41","1,133.61",322,noco,acc
2016,298.019,593.734,"2,062.17",689.872,"1,952.76","1,279.07",66,noco,acc
2016,210.439,506.856,"1,882.48",625.02,"1,823.03","1,189.36",66,noco,acc
2016,150.626,431.742,"1,723.44",497.323,"1,450.95",878.52,322,noco,acc
2016,463.525,680.897,"1,955.18",786.112,"1,741.68","1,130.64",66,noco,acc
2016,237.052,522.688,"1,855.40",607.449,"1,684.60","1,032.77",66,noco,acc
2016,221.244,494.288,"1,867.00",628.299,"1,962.08","1,311.14",322,noco,acc
2016,340.54,630.189,"1,985.37",777.751,"2,191.00","1,491.34",66,noco,acc
2016,285.826,593.637,"1,980.26",763.522,"2,150.85","1,476.34",66,noco,acc
2016,260.747,592.656,"2,160.45",755.634,"2,262.59","1,497.71",322,noco,acc
2016,264.827,532.592,"1,890.40",744.95,"2,256.32","1,574.62",322,noco,acc
2016,365.592,668.97,"2,055.18",888.722,"2,435.90","1,724.83",66,noco,acc
2016,306.815,607.925,"1,967.96",825.179,"2,378.92","1,623.75",66,noco,acc
2016,314.853,609.592,"2,041.31",898.217,"2,638.89","1,863.23",322,noco,acc
2016,442.539,740.17,"2,104.41","1,067.01","2,801.04","1,935.76",66,noco,acc
2016,303.673,603.934,"1,890.65",915.252,"2,610.61","1,837.21",66,noco,acc
2016,343.794,637.913,"2,072.17","1,002.53","2,968.06","2,067.40",322,noco,acc
2016,,,,,,,,noco,acc
2016,454.028,754.851,"2,025.42","1,089.12","2,654.67","1,879.22",66,noco,acc
2016,866.674,"1,170.94","2,081.14","1,428.74","2,867.31","2,180.14",599.903,noco,acc
2016,349.488,591.537,"1,823.47",937.12,"2,855.40","2,037.27",322,noco,acc
2016,431.367,739.979,"2,051.67","1,103.01","3,030.17","2,222.42",66,noco,acc
2016,304.015,600.902,"1,780.05",893.353,"2,678.06","1,997.81",66,noco,acc
2016,414.672,639.575,"1,845.98",957.492,"2,912.51","2,176.60",322,noco,acc
2016,336.544,576.872,"1,758.71",886.611,"2,709.93","1,925.88",322,noco,acc
2016,670.859,965.483,"2,228.63","1,323.81","3,004.65","2,258.60",66,noco,acc
2017,301.689,590.43,"1,777.32",876.999,"2,692.27","1,958.93",66,noco,acc
2017,,,,,,,,noco,acc
2017,590.084,874.19,"2,212.54","1,252.32","3,227.46","2,290.98",66,noco,acc
2017,287.017,556.437,"1,690.75",807.378,"2,368.95","1,488.18",66,noco,acc
2017,317.204,539.926,"1,737.75",838.355,"2,631.36","1,888.46",322,noco,acc
2017,395.143,692.585,"1,978.94","1,007.94","2,905.95","2,136.52",66,noco,acc
2017,347.592,619.946,"1,919.56",966.051,"2,967.83","2,069.77",322,noco,acc
2017,331.432,571.109,"1,754.12",910.599,"2,779.62","1,970.89",322,noco,acc
2017,384.449,691.495,"1,970.97","1,033.44","2,859.05","2,111.34",66,noco,acc
2017,295.27,612.478,"1,846.02",957.06,"2,770.60","2,018.38",66,noco,acc
2017,353.193,626.822,"1,901.79",991.667,"2,944.89","2,117.54",322,noco,acc
2017,312.015,570.452,"1,771.52",917.425,"2,750.81","1,920.63",322,noco,acc
2017,369.821,662.435,"1,904.09",995.108,"2,751.17","1,966.00",66,noco,acc
2017,288.066,582.783,"1,810.41",881.952,"2,681.46","1,811.38",66,noco,acc
2017,344.79,601.378,"1,890.87",950.99,"2,933.96","2,048.12",322,noco,acc
2017,299.08,543.001,"1,756.89",888.342,"2,749.87","1,875.86",322,noco,acc
2017,283.367,601.728,"1,821.41",933.32,"2,794.72","1,976.13",66,noco,acc
2017,329.187,603.468,"1,913.47",940.629,"2,910.95","1,967.20",322,noco,acc
2017,319.069,549.919,"1,707.25",877.539,"2,680.59","1,923.70",322,noco,acc
2017,358.708,646.027,"1,870.46",958.932,"2,689.48","1,961.00",66,noco,acc
2017,262.702,571.253,"1,772.05",880.6,"2,609.15","1,874.71",66,noco,acc
2017,324.309,566.421,"1,753.50",887.4,"2,710.93","1,937.10",322,noco,acc
2017,296.205,540.714,"1,678.62",850.828,"2,568.87","1,801.89",322,noco,acc
2017,248.644,462.257,"1,578.83",693.933,"2,237.79","1,448.17",322,noco,acc
2017,,,,,,,,noco,acc
2017,320.187,605.903,"1,791.40",868.791,"2,545.00","1,836.05",66,noco,acc
2017,251.823,530.647,"1,677.79",777.781,"2,300.92","1,635.41",66,noco,acc
2017,,,,,,,,noco,acc
2017,,,,,,,,noco,acc
2017,584.18,764.462,"1,772.18",898.05,"2,060.28","1,423.19",67.028,noco,acc
2017,243.15,534.685,"1,674.68",779.349,"2,398.23","1,700.45",66,noco,acc
2017,268.804,483.267,"1,544.47",700.379,"2,205.47","1,530.49",322,noco,acc
2017,272.213,469.223,"1,490.33",694.492,"2,171.92","1,549.18",322,noco,acc
2017,,,,,,,,noco,acc
2017,182.123,416.775,"1,480.68",573.093,"1,755.96","1,129.74",66,noco,acc
2017,218.034,416.687,"1,458.43",596.97,"1,913.78","1,266.31",322,noco,acc
2017,263.17,462.782,"1,476.05",683.155,"2,139.96","1,504.65",322,noco,acc
2017,284.194,545.924,"1,656.72",743.802,"2,213.32","1,562.92",66,noco,acc
2017,264.798,451.058,"1,431.06",650.474,"2,059.51","1,462.13",322,noco,acc
2017,275.209,531.27,"1,610.21",720.802,"2,172.80","1,550.63",66,noco,acc
2017,232.171,406.413,"1,241.87",593.419,"1,844.44","1,314.71",322,noco,acc
2017,290.691,481.883,"1,465.66",712.64,"2,225.39","1,617.89",322,noco,acc
2017,305.569,565.885,"1,642.83",779.471,"2,260.65","1,626.30",66,noco,acc
2017,307.289,497.387,"1,492.66",748.774,"2,340.62","1,698.06",322,noco,acc
2017,324.215,591.274,"1,686.33",829.924,"2,442.84","1,772.10",66,noco,acc
2017,264.618,553.299,"1,641.80",818.874,"2,382.67","1,739.56",66,noco,acc
2017,292.48,526.475,"1,565.64",798.128,"2,488.71","1,722.07",322,noco,acc
2017,322.701,528.48,"1,537.11",811.455,"2,517.63","1,837.19",322,noco,acc
2017,316.045,591.016,"1,672.59",847.376,"2,472.60","1,809.16",66,noco,acc
2017,286.262,580.429,"1,665.75",853.729,"2,517.45","1,852.39",66,noco,acc
2017,348.459,580.082,"1,641.81",889.755,"2,669.49","1,985.84",322,noco,acc
2017,341.791,567.909,"1,614.96",894.364,"2,671.58","1,985.09",322,noco,acc
2017,"1,164.80","1,410.10","2,522.86","1,792.76","2,940.49","2,316.87",129.562,noco,acc
2017,649.159,930.995,"2,028.54","1,265.10","2,694.86","2,046.91",66,noco,acc
2017,373.618,622.969,"1,731.84",973.649,"2,852.65","2,145.76",322,noco,acc
2017,365.678,645.509,"1,714.24",994.622,"2,836.40","2,121.90",322,noco,acc
2017,,,,,,,,noco,acc
2017,304.218,620.904,"1,772.88",965.964,"2,815.51","2,148.42",66,noco,acc
2017,389.939,640.369,"1,753.74","1,017.18","2,985.22","2,262.98",322,noco,acc
2017,346.617,597.456,"1,722.84",971.991,"2,842.59","2,091.12",322,noco,acc
2017,351.866,682.64,"1,937.19","1,063.20","2,877.46","2,144.09",66,noco,acc
2017,384.668,646.058,"1,855.84","1,038.87","2,926.49","2,266.70",322,noco,acc
2017,395.295,725.152,"2,011.69","1,110.28","2,973.80","2,311.56",66,noco,acc
2017,338.012,681.889,"1,952.75","1,110.13","2,980.38","2,322.08",66,noco,acc
2017,810.093,"1,065.72","2,364.10","1,529.93","3,331.33","2,642.04",789.234,noco,acc
2017,659.722,994.374,"2,305.79","1,451.88","3,298.61","2,612.21",66,noco,acc
2017,318.206,665.146,"1,927.38","1,105.60","3,071.72","2,318.08",66,noco,acc
2017,404.844,730.335,"2,093.38","1,204.36","3,380.43","2,512.13",322,noco,acc
2017,610.26,790.723,"1,640.62","1,065.15","2,158.83","1,627.85",651.517,noco,acc
2017,439.531,754.312,"2,142.24","1,242.78","3,433.91","2,664.78",322,noco,acc
2017,380.067,664.067,"1,952.82","1,110.68","3,069.74","2,346.42",322,noco,acc
2017,535.664,880.9,"2,253.60","1,362.05","3,354.59","2,622.54",66,noco,acc
2017,353.979,704.221,"1,985.76","1,160.62","3,135.74","2,420.90",66,noco,acc
2017,433.238,749.938,"2,100.13","1,263.76","3,458.13","2,657.81",322,noco,acc
2017,348.753,645.951,"1,919.57","1,107.53","3,144.03","2,213.85",322,noco,acc
2018,344.577,703.427,"2,012.61","1,181.82","3,125.00","2,417.58",66,noco,acc
2018,397.973,733.06,"2,109.21","1,258.82","3,423.30","2,503.28",322,noco,acc
2018,364.561,643.486,"1,915.36","1,122.06","3,184.37","2,409.74",322,noco,acc
2018,407.313,762.476,"2,115.49","1,254.26","3,328.98","2,572.88",66,noco,acc
2018,395.608,698.95,"1,912.52","1,109.05","2,912.53","2,236.04",66,noco,acc
2018,399.18,730.062,"2,098.50","1,221.66","3,365.38","2,452.68",322,noco,acc
2018,355.469,704.827,"1,996.17","1,199.44","3,079.94","2,233.80",322,noco,acc
2018,277.284,614.321,"1,886.85","1,046.02","2,919.90","2,230.14",66,noco,acc
2018,384.283,678.85,"2,006.54","1,171.02","3,268.20","2,434.91",322,noco,acc
2018,343.045,610.764,"1,842.34","1,074.50","3,038.14","2,263.44",322,noco,acc
2018,397.422,734.23,"2,034.23","1,198.44","3,120.33","2,402.75",66,noco,acc
2018,353.177,653.502,"1,986.68","1,143.60","3,210.42","2,251.94",322,noco,acc
2018,,,,,,,,noco,acc
2018,548.122,905.128,"2,250.45","1,413.80","3,413.80","2,530.80",66,noco,acc
2018,252.93,625.016,"1,948.58","1,098.71","2,996.19","2,271.37",66,noco,acc
2018,365.918,667.521,"1,981.67","1,157.40","3,166.11","2,336.95",322,noco,acc
2018,339.699,637.808,"1,881.54","1,105.33","2,980.55","2,179.81",322,noco,acc
2018,389.062,753.657,"2,072.63","1,245.83","3,172.14","2,271.79",66,noco,acc
2018,252.339,604.786,"1,904.08","1,047.54","2,923.75","2,219.98",66,noco,acc
2018,354.217,614.092,"1,893.23","1,085.74","3,044.70","2,280.60",322,noco,acc
2018,311.343,580.723,"1,805.12","1,030.02","2,880.30","2,074.52",322,noco,acc
2018,351.619,653.486,"1,900.84","1,062.36","2,796.85","2,062.09",66,noco,acc
2018,298.678,636.938,"1,893.72","1,058.56","2,820.05","2,092.87",66,noco,acc
2018,"1,100.33","1,434.57","2,915.39","2,002.60","4,145.37","3,285.14",765.756,noco,acc
2018,303.855,560.625,"1,778.41",990.494,"2,821.29","2,002.95",322,noco,acc
2018,330.496,630.661,"1,848.89","1,015.33","2,720.29","1,952.28",66,noco,acc
2018,279.449,615.793,"1,860.19","1,026.25","2,779.69","2,055.03",66,noco,acc
2018,319.428,592.426,"1,831.32","1,024.61","2,856.21","2,067.59",322,noco,acc
2018,299.688,544.952,"1,720.55",952.099,"2,709.19","1,964.84",322,noco,acc
2018,317.509,640.457,"1,896.32","1,031.34","2,806.11","2,073.88",66,noco,acc
2018,250.99,601.921,"1,869.71","1,021.71","2,787.36","2,065.89",66,noco,acc
2018,306.228,564.642,"1,770.20",972.206,"2,732.23","1,970.48",322,noco,acc
2018,289.374,549.491,"1,734.28",949.593,"2,663.71","1,902.74",322,noco,acc
2018,340.19,667.097,"1,909.44","1,056.15","2,815.77","2,032.93",66,noco,acc
2018,219.447,530.291,"1,739.89",880.691,"2,448.84","1,759.35",66,noco,acc
2018,290.255,545.97,"1,734.96",935.824,"2,637.09","1,879.38",322,noco,acc
2018,276.912,529.771,"1,689.58",914.521,"2,567.95","1,814.89",322,noco,acc
2018,238.556,576.741,"1,803.86",959.263,"2,651.62","1,911.60",66,noco,acc
2018,274.796,527.087,"1,670.45",903.998,"2,541.63","1,807.05",322,noco,acc
2018,308.713,618.778,"1,841.79",998.272,"2,667.23","1,930.13",66,noco,acc
2018,218.397,548.988,"1,764.65",919.022,"2,556.17","1,841.52",66,noco,acc
2018,279.316,518.828,"1,664.19",889.447,"2,536.03","1,811.07",322,noco,acc
2018,,,,,,,,noco,acc
2018,286.163,581.113,"1,763.29",925.183,"2,497.25","1,780.54",66,noco,acc
2018,232.762,544.804,"1,716.90",895.019,"2,441.88","1,766.31",66,noco,acc
2018,313.715,649.484,"1,837.27","1,068.48","2,704.09","1,959.95",322,noco,acc
2018,296.171,553.36,"1,689.46",962.557,"2,625.69","1,904.58",322,noco,acc
2018,672.327,974.514,"2,216.96","1,406.01","2,874.72","2,121.62",66,noco,acc
2018,249.622,585.295,"1,809.86",984.821,"2,682.12","1,953.70",66,noco,acc
2018,310.278,558.402,"1,715.01",987.784,"2,726.08","1,995.90",322,noco,acc
2018,346.093,673.358,"1,908.43","1,100.50","2,903.14","2,138.11",66,noco,acc
2018,264.197,612.092,"1,849.50","1,054.35","2,788.68","2,064.55",66,noco,acc
2018,333.038,613.234,"1,819.76","1,078.94","2,880.61","2,123.46",322,noco,acc
2018,315.201,577.255,"1,773.08","1,030.68","2,848.35","2,041.49",322,noco,acc
2018,342.418,658.106,"1,873.20","1,071.94","2,802.99","2,061.08",66,noco,acc
2018,489.332,828.802,"2,243.47","1,368.75","3,416.02","2,407.14",66,noco,acc
2018,349.817,648.112,"1,919.00","1,159.29","3,075.13","2,259.87",322,noco,acc
2018,351.709,651.727,"1,843.08","1,133.12","2,969.01","2,208.02",322,noco,acc
2018,,,,,,,,noco,acc
2018,336.899,716.226,"2,011.00","1,226.81","3,112.13","2,356.84",66,noco,acc
2018,379.547,696.112,"2,020.45","1,260.50","3,259.50","2,450.35",322,noco,acc
2018,374.52,679.917,"1,968.69","1,237.56","3,204.44","2,414.14",322,noco,acc
2018,420.722,762.627,"2,068.27","1,289.62","3,192.45","2,424.17",66,noco,acc
2018,347.081,689.221,"1,948.99","1,190.91","3,046.94","2,255.30",66,noco,acc
2018,386.015,697.302,"2,068.11","1,293.02","3,405.54","2,523.51",322,noco,acc
2018,380.206,694.103,"2,052.01","1,290.35","3,387.05","2,472.27",322,noco,acc
2018,335.958,729.01,"2,077.06","1,299.24","3,354.73","2,585.54",66,noco,acc
2018,421.387,741.901,"2,137.21","1,380.99","3,539.71","2,736.44",322,noco,acc
